Date,Bitcoin,Ethereum,XRP,Binance,Solana
2021-02-19 00:00:00+00:00,55888.1328125,1960.164794921875,0.567018985748291,332.61602783203125,11.465653419494629
2021-02-20 00:00:00+00:00,56099.51953125,1919.5340576171875,0.5175120234489441,255.9537353515625,10.002663612365723
2021-02-21 00:00:00+00:00,57539.9453125,1935.60107421875,0.5485600233078003,293.923583984375,11.0855131149292
2021-02-22 00:00:00+00:00,54207.3203125,1781.992919921875,0.571740984916687,267.5097961425781,14.454785346984863
2021-02-23 00:00:00+00:00,48824.42578125,1570.2039794921875,0.47356298565864563,230.99424743652344,15.2015380859375
2021-02-24 00:00:00+00:00,49705.33203125,1626.57568359375,0.4718320071697235,254.359130859375,17.30270767211914
2021-02-25 00:00:00+00:00,47093.8515625,1475.7037353515625,0.4345239996910095,233.88595581054688,13.816014289855957
2021-02-26 00:00:00+00:00,46339.76171875,1446.03369140625,0.4278999865055084,221.68043518066406,13.58794116973877
2021-02-27 00:00:00+00:00,46188.453125,1459.97314453125,0.4378089904785156,225.2494354248047,13.201168060302734
2021-02-28 00:00:00+00:00,45137.76953125,1416.0489501953125,0.41495299339294434,209.57440185546875,13.08924674987793
2021-03-01 00:00:00+00:00,49631.2421875,1564.7076416015625,0.44724398851394653,254.6299285888672,14.955588340759277
